Options:
Model:                           Continuous: Directional
Tree File Name:                  tree.nex
Data File Name:                  data.txt
Log File Name:                   data.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2656037207
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   100
Iterations:                      1000000
Burn in:                         500000
MCMC ML Start:                   False
Schedule File:                   data.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Tags:	1
Estimating values for taxa and Sites
	data           1 
Restrictions:
    Alpha-1                      None
    Beta-1                       None
Prior Information:
    Priors
        Alpha-1 - uniform -0.07 0.81 
        Beta-1 - uniform -0.07 0.81 
        AncState-1 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       212
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Beta 1	Sigma^2 1 	Est Ancestral_value - 1	
515100	-191.101587	1	0.305938664067	0.584720041239	4.569246873267	0.305976815643	
515200	-191.349955	1	0.306255171972	0.736141239129	4.579965614486	0.306191178555	
515300	-191.064779	1	0.306125853369	0.277451523188	4.567660512676	0.306694193691	
515400	-190.684554	1	0.304072098979	0.079384618162	4.551305503672	0.303705472960	
515500	-192.409895	1	0.304027328793	0.277472920390	4.625992400117	0.302778289488	
515600	-192.429394	1	0.301251256160	0.675733496399	4.626843467358	0.302297265273	
515700	-191.002816	1	0.304254896604	0.246540837804	4.564991243509	0.303711622258	
515800	-190.936771	1	0.304426564420	0.391235572153	4.562147827373	0.304125285308	
515900	-193.292852	1	0.302125441668	0.522906432652	4.664686835691	0.300673373022	
516000	-190.663466	1	0.301079535131	-0.036841238817	4.550400158216	0.300652964704	
516100	-190.463819	1	0.300633903639	-0.037896439762	4.541837727795	0.300665194859	
516200	-190.756261	1	0.302456753753	0.321428585764	4.554385457551	0.302450869697	
516300	-190.655305	1	0.300166985995	0.220738898918	4.550049817365	0.300123071371	
516400	-190.716631	1	0.302773108685	0.202020665432	4.552683022122	0.302503123098	
516500	-190.595190	1	0.300480487156	-0.004725941437	4.547470133649	0.300158781255	
516600	-190.718224	1	0.300158198807	0.269886615365	4.552751414107	0.300033530902	
516700	-190.658540	1	0.301773389996	-0.012850330502	4.550188710487	0.302179966273	
516800	-190.866901	1	0.299753666218	0.209742888329	4.559141646511	0.300205425674	
516900	-191.101023	1	0.304207273326	0.077893918101	4.569222542350	0.304925067256	
517000	-191.427598	1	0.302951900177	0.758630378574	4.583321549614	0.302749352130	
517100	-191.718329	1	0.302019929433	0.753193346481	4.595909705987	0.301456758555	
517200	-191.025068	1	0.301715982814	0.520257493396	4.565949615526	0.301578206181	
517300	-191.029149	1	0.301904781910	0.408199555126	4.566125426494	0.302301275163	
517400	-191.021696	1	0.301376482165	0.523903130437	4.565804364061	0.301483241413	
517500	-190.591809	1	0.300832023201	-0.020802313601	4.547325106518	0.301161838763	
517600	-190.859579	1	0.301994744396	0.410315960349	4.558826731824	0.301988887471	
517700	-192.127341	1	0.302093757430	0.804317130471	4.613677778825	0.302874639142	
517800	-190.685838	1	0.301246945878	0.232047901093	4.551360645042	0.301106541802	
517900	-191.061978	1	0.307193176800	-0.038890988352	4.567539823484	0.307932017575	
518000	-191.599955	1	0.310670328322	0.743766582571	4.590780176270	0.311138022548	
518100	-191.773367	1	0.312629578790	0.288039256475	4.598296634752	0.313609711997	
518200	-190.844030	1	0.312795510039	0.214006392893	4.558158074192	0.312375314886	
518300	-190.959425	1	0.311323086226	0.128270493642	4.563122938911	0.311914642630	
518400	-191.305998	1	0.311475497251	0.290984265526	4.578066752201	0.312203015665	
518500	-191.382882	1	0.310451023154	0.297746792199	4.581388521258	0.309680705958	
518600	-190.721392	1	0.312297353346	0.081526065368	4.552887486507	0.311890779007	
518700	-191.265447	1	0.312565303136	0.069489854514	4.576315688684	0.313383740262	
518800	-190.582777	1	0.317589772630	0.070080117246	4.546937651192	0.317803955324	
518900	-191.409635	1	0.321141961470	0.415252063154	4.582544923173	0.320441832780	
519000	-191.122700	1	0.321053405727	-0.040841721150	4.570157063597	0.321828791016	
519100	-191.269483	1	0.319842225042	0.662386086403	4.576489938725	0.320033682007	
519200	-190.674192	1	0.320795890995	0.180774929027	4.550860636373	0.320577716828	
519300	-190.601560	1	0.321075120414	0.024301696613	4.547743427194	0.320773797264	
519400	-191.352462	1	0.322934591881	0.714632120214	4.580073933233	0.323110354569	
519500	-190.730910	1	0.326219603609	-0.021424859650	4.553296330547	0.325736512710	
519600	-190.770105	1	0.329017170697	0.292504460284	4.554980307825	0.329199116165	
519700	-190.691403	1	0.322002261456	0.008461394933	4.551599601074	0.322428368674	
519800	-191.536038	1	0.325332793548	0.546822048214	4.588012789006	0.324668403937	
519900	-190.615835	1	0.324581117639	0.171463893150	4.548355918934	0.324547431696	
520000	-191.175483	1	0.321885881394	-0.014397357860	4.572433373513	0.321088500784	
520100	-190.911334	1	0.319951280548	0.159834532665	4.561053154220	0.320480934178	
520200	-190.570812	1	0.317993736091	0.041187527292	4.546424401804	0.317763232057	
520300	-191.021265	1	0.318830258749	0.492237211732	4.565785806992	0.318621246244	
520400	-190.772801	1	0.317968356196	0.308272685628	4.555096147534	0.317815167449	
520500	-191.003095	1	0.319265418615	0.305063003301	4.565003256856	0.318779364705	
520600	-190.531532	1	0.317520108828	0.018016438790	4.544739959596	0.317343405832	
520700	-190.763470	1	0.318390948501	0.208525677896	4.554695202840	0.318064671166	
520800	-190.770790	1	0.318796440500	0.311556044840	4.555009722998	0.318931127388	
520900	-190.487355	1	0.318977544002	-0.028723768823	4.542846274275	0.319105336655	
521000	-191.394698	1	0.318594027791	0.759044531553	4.581899215021	0.318626312540	
521100	-193.139103	1	0.318971957282	0.077691043832	4.657925815429	0.317424836039	
521200	-191.857503	1	0.320974200389	0.442844462067	4.601947928589	0.321906747948	
521300	-190.811970	1	0.317573053847	0.252151820242	4.556779658912	0.317237595624	
521400	-191.405232	1	0.317649117562	0.511255984749	4.582354572749	0.318258617608	
521500	-190.616388	1	0.317649117562	0.124539658145	4.548379649448	0.317451893603	
521600	-191.392745	1	0.319142005856	0.324459095678	4.581814831848	0.319899231554	
521700	-191.307649	1	0.319361884856	0.197317610734	4.578138033275	0.320144617821	
521800	-190.927429	1	0.318227947608	0.402197614904	4.561745769909	0.317972693401	
521900	-191.813998	1	0.320518026228	0.554063137908	4.600059556190	0.319687749905	
522000	-191.008224	1	0.320961121270	0.512453828595	4.565224124615	0.320888533385	
522100	-191.361283	1	0.321808085111	0.053196496472	4.580455086885	0.322683650333	
522200	-192.156364	1	0.319161461833	0.479879730805	4.614941160130	0.320210802393	
522300	-190.600927	1	0.317913819566	0.106702952702	4.547716257637	0.318107601821	
522400	-191.064947	1	0.318178621602	0.221422879723	4.567667749760	0.317569963998	
522500	-191.618685	1	0.316566927901	0.722808981867	4.591591402337	0.317082568966	
522600	-190.673380	1	0.317940226984	0.207136275396	4.550825758056	0.317779860721	
522700	-190.578922	1	0.317181512067	0.061119717915	4.546772266210	0.316961981511	
522800	-190.643586	1	0.317114932377	0.197547947382	4.549546810020	0.317032213975	
522900	-190.764878	1	0.313484029749	0.189541109310	4.554755697604	0.313130902151	
523000	-190.852350	1	0.316581085826	0.364620325717	4.558515868178	0.316385022521	
523100	-190.919088	1	0.310766324264	0.187596823530	4.561386841206	0.311283534206	
523200	-191.189903	1	0.308462735223	0.574614935608	4.573055438118	0.308154843640	
523300	-190.800911	1	0.307290145812	0.357549251661	4.556304271305	0.307243566908	
523400	-191.580771	1	0.306674033427	0.437173907547	4.589949399518	0.305882002833	
523500	-191.084401	1	0.304556233150	0.392142390118	4.568506119113	0.304082408517	
523600	-191.240533	1	0.307657337682	0.671589436706	4.575240222754	0.307710783596	
523700	-190.580654	1	0.304719592763	0.112739371961	4.546846549331	0.304850544993	
523800	-191.942424	1	0.299620242231	0.030109817782	4.605636224524	0.298472519089	
523900	-192.584114	1	0.300043367028	0.329593538334	4.633601812469	0.298750358605	
524000	-191.286896	1	0.299854455503	0.700557253599	4.577241829196	0.299928689903	
524100	-191.617267	1	0.299703917322	0.021105528458	4.591529968436	0.298692288214	
524200	-191.033543	1	0.294434976435	0.186546378843	4.566314693902	0.295048409746	
524300	-191.506906	1	0.293020865813	0.704742584308	4.586752031990	0.292568883985	
524400	-191.152110	1	0.293313501496	0.039044343935	4.571425235592	0.292547055228	
524500	-190.576119	1	0.294831792697	0.107385205300	4.546652059470	0.294696406956	
524600	-190.964249	1	0.293215127374	0.418015108335	4.563330597175	0.293515065859	
524700	-190.718054	1	0.291657815276	0.287256837650	4.552744120566	0.291619978858	
524800	-191.227676	1	0.290704142993	0.526455335484	4.574685329101	0.290255987646	
524900	-191.749288	1	0.291868008240	-0.036253461731	4.597252200951	0.292952216387	
525000	-190.834785	1	0.287405316685	0.077169361874	4.557760561236	0.286880957185	
525100	-194.271990	1	0.290230134230	0.127251520934	4.707974884806	0.288379427574	
525200	-190.885073	1	0.286301179167	0.030388579407	4.559923323934	0.285710119761	
525300	-191.164760	1	0.286983105734	0.574581421666	4.571970805863	0.287268936309	
525400	-191.922929	1	0.289622166632	0.099257055712	4.604789232618	0.288500950417	
525500	-190.565643	1	0.290721529988	0.115634269814	4.546202740311	0.290660568671	
525600	-191.569873	1	0.291138172732	0.059826786365	4.589477530873	0.290159490283	
525700	-190.766709	1	0.291580342715	0.173264271929	4.554834361001	0.291959782299	
525800	-191.250934	1	0.293522472113	0.410850653790	4.575689167574	0.292922606720	
525900	-191.055371	1	0.294356685850	0.555230338135	4.567255105526	0.294291170289	
526000	-191.685105	1	0.294179120737	0.778055364803	4.594469409012	0.293678391424	
526100	-190.733380	1	0.294950564488	0.084446114705	4.553402430353	0.294530036058	
526200	-190.707667	1	0.297764162274	-0.028552992910	4.552298039060	0.297296893362	
526300	-190.535010	1	0.295846862784	0.072702400921	4.544889107911	0.295784736256	
526400	-190.988111	1	0.294110435449	0.223968091943	4.564357997663	0.294661724971	
526500	-190.638978	1	0.295060675045	0.205147284881	4.549349049973	0.295097080183	
526600	-192.794393	1	0.295234810267	0.756828057691	4.642802921417	0.296379178288	
526700	-191.747507	1	0.295369485848	0.421559923838	4.597174992958	0.294473612185	
526800	-191.930375	1	0.294948411869	0.296198421310	4.605112705750	0.293898552105	
526900	-190.632309	1	0.288684022850	0.029816602990	4.549062848118	0.289029298831	
527000	-190.891675	1	0.284663105676	0.311171234503	4.560207342341	0.284290790425	
527100	-190.577496	1	0.283568028359	-0.024315203796	4.546711093612	0.283253884529	
527200	-190.936153	1	0.278709703431	0.409527760597	4.562121199397	0.278990312971	
527300	-190.459923	1	0.281929092253	-0.064097184853	4.541670771261	0.281826982623	
527400	-190.707054	1	0.281244706966	0.137099293916	4.552271702311	0.280900322029	
527500	-190.965026	1	0.281684741673	0.497918242160	4.563364063856	0.281664024830	
527600	-190.513476	1	0.282474997274	0.035094287691	4.543965914149	0.282568307279	
527700	-191.868750	1	0.280379437789	0.402181392678	4.602436249295	0.281349506852	
527800	-191.924337	1	0.282716662637	0.125263492678	4.604850421256	0.281602445311	
527900	-190.628792	1	0.282553161298	0.198409061475	4.548911902727	0.282566002953	
528000	-191.255885	1	0.283318072651	0.675649317506	4.575902887210	0.283165167475	
528100	-190.988353	1	0.282477355032	0.005842749798	4.564368387181	0.283153775104	
528200	-191.474093	1	0.284912900989	0.005842749798	4.585332387652	0.283963272554	
528300	-191.348668	1	0.287260215415	0.727905886799	4.579910015320	0.287097605630	
528400	-190.782712	1	0.286886013019	0.125542084659	4.555522057218	0.287327510460	
528500	-190.496341	1	0.287126243558	-0.005831510031	4.543231441399	0.287002613967	
528600	-192.899466	1	0.288158845813	0.789529204236	4.647407394235	0.289324124681	
528700	-191.333246	1	0.288476467530	0.208096503246	4.579243705113	0.289272762894	
528800	-191.380850	1	0.292125719401	0.578950971537	4.581300703545	0.291604963848	
528900	-191.372996	1	0.291258453011	-0.031693665531	4.580961268992	0.290348522365	
529000	-190.654666	1	0.287217355978	-0.012634031707	4.550022419462	0.287620804274	
529100	-191.079073	1	0.287313425461	0.476086624250	4.568276479088	0.286954194126	
529200	-195.083306	1	0.284217614713	0.525010672341	4.744147613840	0.286166517262	
529300	-192.415022	1	0.279623394335	0.557900808492	4.626216160819	0.278502241057	
529400	-190.932842	1	0.277332689286	0.475429015907	4.561978706630	0.277343045418	
529500	-191.217411	1	0.278109153710	0.057184858659	4.574242310583	0.277310469906	
529600	-190.495529	1	0.281276266504	0.015884725374	4.543196605239	0.281334040552	
529700	-191.418335	1	0.280999447489	0.076883746427	4.582921084349	0.281899081926	
529800	-191.175524	1	0.280229763323	0.484343612644	4.572435130481	0.280687992937	
529900	-190.575445	1	0.279422828116	0.118264889280	4.546623154079	0.279311137374	
530000	-191.938664	1	0.277472773672	0.502597281814	4.605472828667	0.276529965999	
530100	-192.008670	1	0.277473642843	0.494732750762	4.608515444516	0.278455113648	
530200	-190.843071	1	0.276480081612	0.367150578675	4.558116837675	0.276680548110	
530300	-191.619552	1	0.275805057648	0.569010814368	4.591628970837	0.276519786962	
530400	-190.536257	1	0.273319870857	0.084399260207	4.544942551467	0.273336396162	
530500	-191.840958	1	0.275030243068	0.206259066737	4.601229673215	0.273979363095	
530600	-192.144934	1	0.272901699031	0.688914567877	4.614443569683	0.273810540281	
530700	-191.359402	1	0.276164946019	0.726287644938	4.580373778333	0.275953438953	
530800	-191.187956	1	0.273559331914	0.461082185888	4.572971428346	0.273057795878	
530900	-190.474943	1	0.273699260533	-0.023503476938	4.542314387598	0.273773969366	
531000	-190.694326	1	0.276064480481	0.230702638795	4.551725129458	0.275879327999	
531100	-190.524041	1	0.273384331135	0.059817400940	4.544418827934	0.273317064551	
531200	-190.632825	1	0.273389378371	0.119829959552	4.549084976951	0.273135560312	
531300	-190.995914	1	0.271941239186	0.447040243719	4.564693977165	0.272246346960	
531400	-191.090869	1	0.274609224203	-0.020630456849	4.568784901151	0.275361087088	
531500	-191.016119	1	0.277652738271	0.436595197023	4.565564171077	0.277304120107	
531600	-191.435067	1	0.277988488038	0.702523428490	4.583644546855	0.277601575361	
531700	-190.550077	1	0.278012404712	0.090080853466	4.545535157432	0.277919703519	
531800	-190.550810	1	0.280083607150	0.070501276670	4.545566597516	0.279936808772	
531900	-191.399098	1	0.276392199567	0.372376842690	4.582089448406	0.275655398679	
532000	-192.871194	1	0.274273795904	0.665301142890	4.646168010584	0.273035794606	
532100	-192.119958	1	0.276044515014	0.780382397398	4.613356426045	0.275233552463	
532200	-191.069547	1	0.277119731486	0.494322936456	4.567865963323	0.277439244761	
532300	-190.865149	1	0.277609289636	0.403588280368	4.559066291489	0.277464874545	
532400	-190.771757	1	0.273392634935	0.195437405921	4.555051278298	0.273759357341	
